# OpenSignals Text File Format. Version 1
# {"00:21:08:35:16:D4": {"position": 0, "device": "bitalino_rev", "device name": "00:21:08:35:16:D4", "device connection": "BTH00:21:08:35:16:D4", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-11-15", "time": "12:2:39.272", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
5	0	0	0	0	561	601	511	194	31	34	
6	0	0	0	0	561	601	510	195	30	34	
7	0	0	0	0	562	601	511	194	31	34	
8	0	0	0	0	562	601	511	196	30	34	
9	0	0	0	0	562	600	509	194	30	34	
10	0	0	0	0	562	602	511	195	31	34	
11	0	0	0	0	561	601	511	194	31	34	
12	0	0	0	0	563	600	512	195	30	34	
13	0	0	0	0	563	600	511	194	30	34	
14	0	0	0	0	563	600	511	196	30	34	
15	0	0	0	0	563	600	512	194	30	34	
0	0	0	0	0	563	600	513	195	31	34	
1	0	0	0	0	563	600	511	194	31	34	
2	0	0	0	0	563	600	510	196	31	34	
3	0	0	0	0	562	599	511	194	31	34	
4	0	0	0	0	563	600	511	196	31	34	
5	0	0	0	0	563	599	510	194	31	34	
6	0	0	0	0	563	601	512	196	31	34	
7	0	0	0	0	562	601	512	194	30	34	
8	0	0	0	0	563	601	513	196	28	34	
9	0	0	0	0	563	601	510	194	27	34	
10	0	0	0	0	562	603	512	196	29	34	
11	0	0	0	0	562	601	512	195	32	34	
12	0	0	0	0	562	600	512	196	31	34	
13	0	0	0	0	563	600	512	194	32	34	
14	0	0	0	0	563	599	513	196	32	34	
15	0	0	0	0	563	599	510	195	32	34	
0	0	0	0	0	563	600	512	196	31	34	
1	0	0	0	0	563	601	512	195	32	34	
2	0	0	0	0	563	602	511	196	32	34	
3	0	0	0	0	561	601	511	195	32	34	
4	0	0	0	0	562	602	511	196	31	33	
5	0	0	0	0	562	601	512	195	31	33	
6	0	0	0	0	563	602	512	197	31	33	
7	0	0	0	0	561	601	511	195	31	33	
8	0	0	0	0	563	600	511	197	31	32	
9	0	0	0	0	563	599	511	195	31	32	
10	0	0	0	0	563	600	510	197	31	32	
11	0	0	0	0	561	600	511	195	31	32	
12	0	0	0	0	562	601	512	197	30	31	
13	0	0	0	0	563	600	512	195	30	31	
14	0	0	0	0	563	600	510	196	30	31	
15	0	0	0	0	561	601	510	195	30	31	
0	0	0	0	0	564	600	510	197	30	31	
1	0	0	0	0	563	600	511	195	30	31	
2	0	0	0	0	563	600	511	197	30	30	
3	0	0	0	0	564	600	512	195	30	30	
4	0	0	0	0	564	598	510	197	30	30	
5	0	0	0	0	563	600	510	195	31	30	
6	0	0	0	0	564	600	511	197	31	30	
7	0	0	0	0	563	600	510	195	32	30	
8	0	0	0	0	564	600	511	198	31	30	
9	0	0	0	0	563	600	510	196	32	30	
10	0	0	0	0	564	601	511	198	32	30	
11	0	0	0	0	562	600	511	195	32	29	
12	0	0	0	0	563	600	511	198	32	29	
13	0	0	0	0	561	600	511	196	31	29	
14	0	0	0	0	563	600	510	198	31	29	
15	0	0	0	0	562	601	511	196	31	29	
0	0	0	0	0	562	600	511	198	31	29	
1	0	0	0	0	563	601	512	196	31	29	
2	0	0	0	0	563	600	512	198	31	29	
3	0	0	0	0	563	600	511	196	31	29	
4	0	0	0	0	563	601	511	198	31	29	
5	0	0	0	0	563	600	510	196	31	29	
6	0	0	0	0	563	600	513	198	31	29	
7	0	0	0	0	563	601	511	196	31	29	
8	0	0	0	0	562	601	511	198	31	29	
9	0	0	0	0	563	600	510	196	31	29	
10	0	0	0	0	563	601	512	198	31	28	
11	0	0	0	0	562	601	510	195	31	28	
12	0	0	0	0	563	600	511	198	31	28	
13	0	0	0	0	562	601	511	196	31	28	
14	0	0	0	0	562	601	512	198	31	28	
15	0	0	0	0	561	600	510	196	31	28	
0	0	0	0	0	561	600	511	198	31	28	
1	0	0	0	0	564	600	511	196	31	28	
2	0	0	0	0	563	600	511	198	31	28	
3	0	0	0	0	563	600	511	196	31	28	
4	0	0	0	0	563	600	510	198	31	28	
5	0	0	0	0	563	601	512	196	31	28	
6	0	0	0	0	562	599	511	198	31	28	
7	0	0	0	0	563	600	512	197	32	28	
8	0	0	0	0	563	601	510	198	31	28	
9	0	0	0	0	563	600	511	197	31	28	
10	0	0	0	0	563	600	510	199	31	28	
11	0	0	0	0	563	599	510	196	31	27	
12	0	0	0	0	565	601	512	198	31	27	
13	0	0	0	0	562	600	512	196	31	27	
14	0	0	0	0	563	600	512	199	31	27	
15	0	0	0	0	562	600	511	196	31	27	
0	0	0	0	0	563	601	511	199	31	27	
1	0	0	0	0	562	600	510	196	31	27	
2	0	0	0	0	563	600	511	199	31	27	
3	0	0	0	0	563	600	511	197	31	27	
4	0	0	0	0	561	601	509	199	31	27	
5	0	0	0	0	561	600	512	197	31	27	
6	0	0	0	0	562	600	511	199	31	27	
7	0	0	0	0	562	599	510	196	31	27	
8	0	0	0	0	562	600	509	199	30	27	
9	0	0	0	0	563	601	510	197	31	27	
10	0	0	0	0	562	601	510	199	30	27	
11	0	0	0	0	562	601	512	197	30	27	
12	0	0	0	0	562	601	512	199	31	27	
13	0	0	0	0	563	600	511	197	32	27	
14	0	0	0	0	562	600	509	199	31	27	
15	0	0	0	0	561	600	512	197	31	27	
0	0	0	0	0	562	599	511	199	31	27	
1	0	0	0	0	563	600	511	197	31	27	
2	0	0	0	0	562	600	511	199	31	28	
3	0	0	0	0	561	601	511	197	31	28	
4	0	0	0	0	562	600	509	199	29	28	
5	0	0	0	0	563	600	510	198	27	28	
6	0	0	0	0	561	600	510	199	28	28	
7	0	0	0	0	561	601	510	197	32	28	
8	0	0	0	0	563	600	510	199	31	28	
9	0	0	0	0	562	600	510	198	32	28	
10	0	0	0	0	563	601	511	199	32	28	
11	0	0	0	0	563	600	510	198	32	28	
12	0	0	0	0	564	599	512	199	31	28	
13	0	0	0	0	566	596	511	198	31	28	
14	0	0	0	0	568	596	511	199	31	28	
15	0	0	0	0	569	593	509	198	32	28	
0	0	0	0	0	572	591	508	199	31	27	
1	0	0	0	0	573	589	509	198	31	27	
2	0	0	0	0	574	591	509	199	31	27	
3	0	0	0	0	573	589	509	198	32	27	
4	0	0	0	0	573	589	508	199	32	27	
5	0	0	0	0	573	587	509	198	31	26	
6	0	0	0	0	571	588	509	199	31	26	
7	0	0	0	0	570	591	510	197	31	26	
8	0	0	0	0	566	594	511	200	31	26	
9	0	0	0	0	566	598	510	198	32	26	
10	0	0	0	0	561	598	512	199	31	26	
11	0	0	0	0	557	600	513	198	31	26	
12	0	0	0	0	557	606	513	199	31	26	
13	0	0	0	0	553	608	515	198	31	26	
14	0	0	0	0	551	608	515	200	31	26	
15	0	0	0	0	551	608	518	198	31	26	
0	0	0	0	0	553	611	517	199	30	26	
1	0	0	0	0	550	611	518	198	31	26	
2	0	0	0	0	549	605	519	200	31	26	
3	0	0	0	0	549	610	519	198	31	26	
4	0	0	0	0	547	604	520	200	31	26	
5	0	0	0	0	550	611	522	198	31	26	
6	0	0	0	0	548	607	519	200	31	25	
7	0	0	0	0	547	607	520	198	31	25	
8	0	0	0	0	548	607	521	200	30	25	
9	0	0	0	0	547	608	521	198	30	25	
10	0	0	0	0	546	612	523	200	30	25	
11	0	0	0	0	544	607	521	198	31	25	
12	0	0	0	0	544	606	525	200	30	25	
13	0	0	0	0	547	612	521	198	31	25	
14	0	0	0	0	545	606	524	200	31	25	
15	0	0	0	0	546	613	517	198	31	25	
0	0	0	0	0	545	614	522	200	30	24	
1	0	0	0	0	543	609	523	198	30	24	
2	0	0	0	0	542	612	525	200	30	24	
3	0	0	0	0	542	613	523	198	30	24	
4	0	0	0	0	542	610	526	200	30	24	
5	0	0	0	0	541	609	526	198	30	24	
6	0	0	0	0	541	612	526	200	30	24	
7	0	0	0	0	540	611	527	198	30	24	
8	0	0	0	0	541	609	527	200	30	23	
9	0	0	0	0	542	608	527	198	30	23	
10	0	0	0	0	540	610	526	200	30	23	
11	0	0	0	0	538	599	533	198	31	23	
12	0	0	0	0	544	616	527	200	30	23	
13	0	0	0	0	541	610	527	198	30	23	
14	0	0	0	0	541	607	529	200	30	23	
15	0	0	0	0	543	609	526	198	31	23	
0	0	0	0	0	544	611	527	201	31	23	
1	0	0	0	0	543	608	530	198	31	23	
2	0	0	0	0	546	609	528	200	30	23	
3	0	0	0	0	545	611	529	198	31	23	
4	0	0	0	0	546	607	529	200	30	23	
5	0	0	0	0	544	608	529	199	31	23	
6	0	0	0	0	544	611	530	200	31	22	
7	0	0	0	0	545	612	529	199	31	22	
8	0	0	0	0	545	611	529	200	30	22	
9	0	0	0	0	543	612	531	199	30	22	
10	0	0	0	0	545	612	531	200	30	22	
11	0	0	0	0	544	610	531	198	30	22	
12	0	0	0	0	546	611	532	200	30	22	
13	0	0	0	0	547	610	531	199	30	22	
14	0	0	0	0	546	609	531	200	30	22	
15	0	0	0	0	546	609	531	199	30	22	
0	0	0	0	0	547	608	532	201	30	22	
1	0	0	0	0	548	608	532	199	30	22	
2	0	0	0	0	547	607	532	201	30	22	
3	0	0	0	0	546	608	531	199	30	22	
4	0	0	0	0	547	608	533	200	30	22	
5	0	0	0	0	546	608	531	199	30	22	
6	0	0	0	0	547	607	533	200	30	22	
7	0	0	0	0	546	609	532	198	29	22	
8	0	0	0	0	547	608	534	200	29	22	
9	0	0	0	0	547	609	533	199	30	22	
10	0	0	0	0	549	608	533	201	30	22	
11	0	0	0	0	548	607	532	199	31	22	
12	0	0	0	0	550	608	532	200	31	22	
13	0	0	0	0	549	608	533	198	31	22	
14	0	0	0	0	549	607	532	200	31	22	
15	0	0	0	0	549	608	531	199	31	22	
0	0	0	0	0	551	608	532	201	30	22	
1	0	0	0	0	548	607	533	198	27	22	
2	0	0	0	0	550	608	532	200	27	22	
3	0	0	0	0	549	606	533	199	31	22	
4	0	0	0	0	550	606	534	200	32	22	
5	0	0	0	0	549	607	533	199	32	22	
6	0	0	0	0	547	608	534	201	32	22	
7	0	0	0	0	549	608	534	199	32	22	
8	0	0	0	0	548	607	533	201	32	22	
9	0	0	0	0	547	606	532	199	32	22	
10	0	0	0	0	548	607	532	201	32	22	
11	0	0	0	0	547	607	532	199	32	22	
12	0	0	0	0	549	605	533	201	31	22	
13	0	0	0	0	549	605	532	199	32	22	
14	0	0	0	0	549	606	533	201	32	22	
15	0	0	0	0	551	607	532	199	31	22	
0	0	0	0	0	550	606	533	201	31	22	
1	0	0	0	0	550	607	533	199	31	22	
2	0	0	0	0	551	606	532	201	31	22	
3	0	0	0	0	551	606	533	199	31	22	
4	0	0	0	0	549	606	533	201	31	22	
5	0	0	0	0	550	607	532	199	31	22	
6	0	0	0	0	550	606	532	201	31	22	
7	0	0	0	0	549	607	532	199	30	22	
8	0	0	0	0	551	604	530	201	30	22	
9	0	0	0	0	549	606	533	199	30	22	
10	0	0	0	0	550	607	532	201	30	22	
11	0	0	0	0	548	606	534	199	30	22	
12	0	0	0	0	548	606	533	201	30	22	
13	0	0	0	0	550	607	534	199	31	22	
14	0	0	0	0	550	605	532	201	31	22	
15	0	0	0	0	548	605	534	199	31	22	
0	0	0	0	0	549	606	532	201	32	22	
1	0	0	0	0	548	606	533	199	32	22	
2	0	0	0	0	549	606	533	201	32	22	
3	0	0	0	0	549	606	532	199	32	22	
4	0	0	0	0	550	606	532	201	32	22	
5	0	0	0	0	550	606	532	199	32	22	
6	0	0	0	0	550	604	533	201	32	22	
7	0	0	0	0	551	604	533	199	32	22	
8	0	0	0	0	550	605	532	201	31	22	
9	0	0	0	0	550	604	533	199	31	22	
10	0	0	0	0	550	604	534	201	31	22	
11	0	0	0	0	549	605	532	199	31	23	
12	0	0	0	0	550	606	532	201	31	23	
13	0	0	0	0	549	606	531	199	31	23	
14	0	0	0	0	551	606	533	201	31	23	
15	0	0	0	0	548	606	533	199	31	23	
0	0	0	0	0	550	607	532	201	30	23	
1	0	0	0	0	549	607	533	199	31	23	
2	0	0	0	0	548	606	534	201	31	23	
3	0	0	0	0	550	606	532	199	31	23	
4	0	0	0	0	551	607	532	201	31	24	
5	0	0	0	0	552	605	532	199	31	24	
6	0	0	0	0	553	606	532	201	31	24	
7	0	0	0	0	552	607	530	199	31	24	
8	0	0	0	0	555	606	531	202	31	24	
9	0	0	0	0	552	607	531	199	31	24	
10	0	0	0	0	552	604	532	201	31	24	
11	0	0	0	0	550	604	533	199	31	24	
12	0	0	0	0	548	605	533	201	30	24	
13	0	0	0	0	549	605	534	199	31	24	
14	0	0	0	0	549	606	533	201	30	24	
15	0	0	0	0	549	604	533	199	31	24	
0	0	0	0	0	550	606	533	201	30	24	
1	0	0	0	0	549	606	533	199	31	25	
2	0	0	0	0	550	607	533	201	31	25	
3	0	0	0	0	550	606	533	199	31	25	
4	0	0	0	0	550	606	532	202	31	25	
5	0	0	0	0	549	606	533	200	31	25	
6	0	0	0	0	549	606	534	201	31	25	
7	0	0	0	0	550	604	534	199	31	25	
8	0	0	0	0	550	607	532	202	31	25	
9	0	0	0	0	548	606	533	199	31	25	
10	0	0	0	0	550	607	532	201	31	26	
11	0	0	0	0	549	607	534	199	31	26	
12	0	0	0	0	551	607	534	202	31	26	
13	0	0	0	0	550	607	533	200	31	26	
14	0	0	0	0	551	605	532	201	31	26	
15	0	0	0	0	550	605	532	199	31	26	
0	0	0	0	0	552	605	534	202	31	27	
1	0	0	0	0	551	606	533	200	30	27	
2	0	0	0	0	551	606	534	202	30	27	
3	0	0	0	0	550	607	533	200	31	27	
4	0	0	0	0	549	606	534	201	31	27	
5	0	0	0	0	548	605	534	199	31	27	
6	0	0	0	0	549	606	535	202	31	27	
7	0	0	0	0	549	606	533	199	31	27	
8	0	0	0	0	551	605	533	202	31	27	
9	0	0	0	0	550	606	532	199	31	27	
10	0	0	0	0	550	607	533	202	31	27	
11	0	0	0	0	549	605	532	199	31	28	
12	0	0	0	0	550	607	534	202	29	28	
13	0	0	0	0	550	604	533	199	27	28	
14	0	0	0	0	551	604	531	201	28	28	
15	0	0	0	0	550	605	532	200	31	28	
0	0	0	0	0	550	604	531	201	31	28	
1	0	0	0	0	551	606	534	199	32	28	
2	0	0	0	0	551	605	531	202	32	28	
3	0	0	0	0	550	604	531	199	32	28	
4	0	0	0	0	551	604	532	201	32	28	
5	0	0	0	0	551	605	532	200	32	28	
6	0	0	0	0	550	605	532	201	31	28	
7	0	0	0	0	549	607	533	199	32	28	
8	0	0	0	0	550	606	532	201	31	28	
9	0	0	0	0	550	606	534	200	31	28	
10	0	0	0	0	549	606	535	202	31	29	
11	0	0	0	0	549	606	532	199	31	29	
12	0	0	0	0	551	606	534	202	31	29	
13	0	0	0	0	549	605	534	199	31	29	
14	0	0	0	0	550	607	533	202	31	29	
15	0	0	0	0	550	606	533	200	31	29	
0	0	0	0	0	551	606	532	202	31	29	
1	0	0	0	0	551	607	530	199	30	29	
2	0	0	0	0	550	606	531	202	31	29	
3	0	0	0	0	550	606	533	199	31	29	
4	0	0	0	0	550	605	534	201	30	29	
5	0	0	0	0	550	605	532	199	31	29	
6	0	0	0	0	551	604	535	202	30	29	
7	0	0	0	0	550	604	534	200	31	29	
8	0	0	0	0	550	605	535	202	31	29	
9	0	0	0	0	549	607	533	199	31	29	
10	0	0	0	0	551	605	533	202	31	29	
11	0	0	0	0	551	604	534	200	32	29	
12	0	0	0	0	551	606	534	202	32	29	
13	0	0	0	0	551	605	533	199	32	29	
14	0	0	0	0	551	606	533	201	32	29	
15	0	0	0	0	551	605	534	200	32	28	
0	0	0	0	0	551	605	534	202	32	28	
1	0	0	0	0	549	606	534	199	32	28	
2	0	0	0	0	550	606	533	202	32	28	
3	0	0	0	0	548	607	534	200	32	28	
4	0	0	0	0	549	605	533	202	32	28	
5	0	0	0	0	550	606	534	200	32	28	
6	0	0	0	0	551	605	534	202	31	28	
7	0	0	0	0	551	605	534	199	31	28	
8	0	0	0	0	552	606	533	202	31	28	
9	0	0	0	0	551	606	534	200	31	28	
10	0	0	0	0	550	605	534	202	31	28	
11	0	0	0	0	550	606	535	200	31	28	
12	0	0	0	0	550	606	533	202	31	28	
13	0	0	0	0	550	605	533	200	31	29	
14	0	0	0	0	551	606	532	202	31	29	
15	0	0	0	0	551	605	532	200	31	29	
0	0	0	0	0	551	606	533	202	31	29	
1	0	0	0	0	551	606	532	200	31	29	
2	0	0	0	0	550	605	533	202	31	29	
3	0	0	0	0	551	604	533	200	30	29	
4	0	0	0	0	551	607	533	202	31	29	
5	0	0	0	0	549	605	534	200	31	29	
6	0	0	0	0	550	606	534	202	30	29	
7	0	0	0	0	549	605	533	200	31	29	
8	0	0	0	0	551	606	532	202	31	29	
9	0	0	0	0	550	605	533	200	31	29	
10	0	0	0	0	550	606	534	202	31	29	
11	0	0	0	0	549	606	533	200	31	29	
12	0	0	0	0	550	606	532	202	31	29	
13	0	0	0	0	551	606	534	200	31	29	
14	0	0	0	0	551	606	533	202	31	29	
15	0	0	0	0	551	606	535	200	31	29	
0	0	0	0	0	551	606	534	202	31	29	
1	0	0	0	0	551	606	533	200	31	29	
2	0	0	0	0	551	605	532	203	31	29	
3	0	0	0	0	551	605	533	200	31	29	
4	0	0	0	0	551	607	534	202	31	29	
5	0	0	0	0	551	604	534	200	31	29	
6	0	0	0	0	551	606	534	202	31	29	
7	0	0	0	0	551	606	532	199	31	29	
8	0	0	0	0	550	607	533	202	31	29	
9	0	0	0	0	550	606	534	199	31	29	
10	0	0	0	0	549	606	532	202	30	29	
11	0	0	0	0	550	606	533	200	30	30	
12	0	0	0	0	549	607	534	201	30	30	
13	0	0	0	0	550	604	532	200	31	30	
14	0	0	0	0	549	606	532	202	31	30	
15	0	0	0	0	550	604	534	199	31	30	
0	0	0	0	0	551	606	533	202	31	30	
1	0	0	0	0	550	605	532	200	31	30	
2	0	0	0	0	550	605	533	202	31	30	
3	0	0	0	0	550	605	534	200	31	30	
4	0	0	0	0	551	608	534	202	31	30	
5	0	0	0	0	550	607	532	200	32	30	
6	0	0	0	0	549	606	534	201	31	30	
7	0	0	0	0	549	607	533	200	28	31	
8	0	0	0	0	550	607	533	201	28	31	
9	0	0	0	0	550	606	533	200	31	31	
10	0	0	0	0	550	606	534	201	32	31	
11	0	0	0	0	551	604	533	199	32	31	
12	0	0	0	0	551	606	534	203	32	31	
13	0	0	0	0	552	607	534	200	32	31	
14	0	0	0	0	550	606	532	202	32	31	
15	0	0	0	0	551	605	534	200	32	32	
0	0	0	0	0	550	606	534	202	32	32	
1	0	0	0	0	550	607	534	200	32	32	
2	0	0	0	0	550	606	535	202	32	32	
3	0	0	0	0	549	606	535	199	32	32	
4	0	0	0	0	551	605	534	202	32	32	
5	0	0	0	0	549	605	533	199	31	32	
6	0	0	0	0	550	604	534	202	31	32	
7	0	0	0	0	549	606	534	200	32	32	
8	0	0	0	0	550	605	532	202	31	32	
9	0	0	0	0	551	606	534	200	31	32	
10	0	0	0	0	549	605	533	202	31	32	
11	0	0	0	0	550	606	534	199	31	32	
12	0	0	0	0	551	605	532	202	31	32	
13	0	0	0	0	550	606	532	200	30	32	
14	0	0	0	0	550	606	532	202	31	32	
15	0	0	0	0	550	606	532	200	30	32	
0	0	0	0	0	551	605	534	202	30	31	
1	0	0	0	0	550	606	533	200	30	31	
2	0	0	0	0	550	605	535	201	30	31	
3	0	0	0	0	549	607	534	199	31	31	
4	0	0	0	0	550	606	533	202	31	31	
5	0	0	0	0	550	608	532	200	31	31	
6	0	0	0	0	550	607	533	202	32	31	
7	0	0	0	0	550	606	534	200	32	31	
8	0	0	0	0	550	606	532	203	32	31	
9	0	0	0	0	550	606	534	200	32	31	
10	0	0	0	0	550	606	533	202	32	30	
11	0	0	0	0	549	605	533	200	32	30	
12	0	0	0	0	549	604	533	202	31	30	
13	0	0	0	0	548	605	534	199	31	30	
14	0	0	0	0	548	607	534	202	31	30	
15	0	0	0	0	549	607	533	199	31	30	
0	0	0	0	0	550	606	533	202	31	30	
1	0	0	0	0	548	607	533	200	31	30	
2	0	0	0	0	549	608	534	203	30	30	
3	0	0	0	0	550	607	531	200	30	30	
4	0	0	0	0	550	607	533	202	30	30	
5	0	0	0	0	548	607	532	200	31	29	
6	0	0	0	0	549	607	531	203	31	29	
7	0	0	0	0	550	606	533	200	31	29	
8	0	0	0	0	549	606	534	202	30	29	
9	0	0	0	0	549	606	534	200	31	29	
10	0	0	0	0	549	605	534	202	30	29	
11	0	0	0	0	550	605	532	200	31	29	
12	0	0	0	0	550	605	533	202	30	29	
13	0	0	0	0	549	607	534	199	31	29	
14	0	0	0	0	549	608	533	202	31	29	
15	0	0	0	0	548	606	532	200	30	29	
0	0	0	0	0	550	606	532	202	30	29	
1	0	0	0	0	550	608	533	200	31	29	
2	0	0	0	0	549	607	533	202	31	29	
3	0	0	0	0	547	607	533	200	31	29	
4	0	0	0	0	548	606	532	202	30	29	
5	0	0	0	0	549	607	532	199	30	29	
6	0	0	0	0	548	606	531	203	31	29	
7	0	0	0	0	548	606	534	200	31	29	
8	0	0	0	0	549	606	533	202	30	29	
9	0	0	0	0	548	605	534	200	31	30	
10	0	0	0	0	547	606	533	202	31	30	
11	0	0	0	0	547	605	534	200	30	30	
12	0	0	0	0	548	607	532	202	30	30	
13	0	0	0	0	548	607	534	200	31	30	
14	0	0	0	0	548	607	534	203	31	30	
15	0	0	0	0	548	607	533	200	30	30	
0	0	0	0	0	549	607	533	202	30	29	
1	0	0	0	0	547	608	532	199	30	29	
2	0	0	0	0	549	607	533	202	30	29	
3	0	0	0	0	549	607	531	200	30	29	
4	0	0	0	0	549	608	532	202	30	29	
5	0	0	0	0	548	607	531	200	30	29	
6	0	0	0	0	549	607	531	202	30	29	
7	0	0	0	0	548	606	533	200	30	29	
8	0	0	0	0	549	605	532	202	31	29	
9	0	0	0	0	548	606	534	200	31	28	
10	0	0	0	0	547	608	533	202	31	28	
11	0	0	0	0	547	605	534	200	31	28	
12	0	0	0	0	547	605	533	202	31	28	
13	0	0	0	0	548	605	533	200	31	28	
14	0	0	0	0	548	607	533	202	31	28	
15	0	0	0	0	547	607	532	200	29	28	
0	0	0	0	0	549	606	534	202	26	27	
1	0	0	0	0	548	607	533	200	28	27	
2	0	0	0	0	549	608	533	203	31	27	
3	0	0	0	0	548	607	532	200	31	27	
4	0	0	0	0	548	607	533	203	31	27	
5	0	0	0	0	547	606	533	200	32	27	
6	0	0	0	0	548	608	532	202	32	26	
7	0	0	0	0	547	608	533	200	32	26	
8	0	0	0	0	548	604	533	203	31	26	
9	0	0	0	0	548	607	533	200	32	26	
10	0	0	0	0	548	607	533	203	31	26	
11	0	0	0	0	547	607	533	200	31	26	
12	0	0	0	0	548	606	534	202	31	26	
13	0	0	0	0	549	607	533	199	32	26	
14	0	0	0	0	548	607	534	202	31	25	
15	0	0	0	0	547	606	533	200	31	25	
0	0	0	0	0	548	607	534	202	31	25	
1	0	0	0	0	547	608	533	200	31	25	
2	0	0	0	0	547	608	532	203	30	24	
3	0	0	0	0	547	608	534	200	31	24	
4	0	0	0	0	547	609	535	202	30	24	
5	0	0	0	0	545	609	534	199	30	24	
6	0	0	0	0	544	611	532	202	30	24	
7	0	0	0	0	545	609	533	200	30	24	
8	0	0	0	0	546	610	531	203	30	24	
9	0	0	0	0	545	609	531	200	30	23	
10	0	0	0	0	545	609	532	202	30	23	
11	0	0	0	0	545	608	533	199	30	23	
12	0	0	0	0	545	608	532	202	31	23	
13	0	0	0	0	547	607	532	200	31	23	
14	0	0	0	0	546	607	533	202	31	23	
15	0	0	0	0	546	607	532	199	32	23	
0	0	0	0	0	547	607	532	203	32	23	
1	0	0	0	0	549	608	532	200	32	22	
2	0	0	0	0	550	609	531	202	32	22	
3	0	0	0	0	550	606	531	200	32	22	
4	0	0	0	0	551	607	530	202	32	22	
5	0	0	0	0	550	608	530	199	32	22	
6	0	0	0	0	551	609	528	202	31	22	
7	0	0	0	0	550	606	531	200	31	22	
8	0	0	0	0	551	605	529	202	31	22	
9	0	0	0	0	551	607	528	200	31	22	
10	0	0	0	0	551	608	529	203	31	21	
11	0	0	0	0	550	607	529	200	31	21	
12	0	0	0	0	553	607	531	202	31	21	
13	0	0	0	0	552	609	529	200	31	21	
14	0	0	0	0	553	604	529	202	31	21	
15	0	0	0	0	554	603	526	200	31	21	
0	0	0	0	0	556	603	527	203	31	21	
1	0	0	0	0	555	603	527	200	31	21	
2	0	0	0	0	555	603	528	202	31	21	
3	0	0	0	0	554	601	525	200	31	21	
4	0	0	0	0	556	604	527	203	31	22	
5	0	0	0	0	556	603	526	200	31	22	
6	0	0	0	0	556	603	526	203	31	22	
7	0	0	0	0	556	603	525	200	31	22	
8	0	0	0	0	559	606	524	203	31	22	
9	0	0	0	0	556	601	524	200	31	22	
10	0	0	0	0	556	601	524	203	31	22	
11	0	0	0	0	558	604	524	200	32	22	
12	0	0	0	0	558	604	524	202	31	22	
13	0	0	0	0	558	604	524	200	31	22	
